title,view,timeline,youtuber,genre,thumbnail
101년 된 중국집?😳 동네 어르신도 놀라신 짜장면 짬뽕 먹방,7620000,10개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/gKHd2I0KmgQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDG3PVP33ke9Q1MjODCaxhMKoakA
SUB)꾸덕촉촉 진진짜라에 불닭팽이버섯 불닭가리비 먹방!🔥 파김치까지 꿀조합 리얼사운드 JjajangRamyeon & Buldak Enoki Mushroom Mukbang Asmr,7490000,7개월 전,문복희 Eat with Boki,먹방,https://i.ytimg.com/vi/f2u5dF42-4w/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMNYY2SGfzCEIsMrSk5-u5jAZOow
게장으로 탑 쌓았습니다🤣 미친 비주얼 간장게장 18마리 먹방,7120000,8개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/fcWQMtEjwJY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA-5T5yfnmF0ZfvWK0mRsxZ5e0GYg
순두부 열라면과 대왕 유부초밥 꿀조합❤ 먹방,7010000,9개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/bRY2uftc9pQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLABKO3W1-RiHt0LuMdeiYubvSNJPA
초대왕 🐙 문어다리 해물찜 ! 직접 만든 볶음 짬뽕 먹방 (ft. 이영자 불소스🔥) Giant Octopus Seafood Jjamppong Mukbang ASMR Ssoyoung,6790000,3개월 전,쏘영 Ssoyoung,먹방,https://i.ytimg.com/vi/4YN53YlfWdI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCeMYxOQsHaZjWoBIhPcxN7YHxmlw
닭꼬치 몇개 먹었을까요?🤔 사장님이 박수치신 닭꼬치 먹방,6700000,10개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/7M6gEUjNrKo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnKQQ33nn85ziEBVV3uoIyj13Mtg
ASMR MUKBANG 직접 만든 양념 치킨먹방! 스테이크 짜파게티 레시피 & 먹방 FRIED CHICKEN AND BLACK BEAN NOODLES EATING SOUND!,6460000,5개월 전,GONGSAM TABLE 이공삼,먹방,https://i.ytimg.com/vi/-CYnDcn02JU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpYfGphAu2sOoLUA7hBOluc9Hs2g
"리얼먹방▶ 오늘 야식은 ""떡만두 틈새라면""☆ 디저트는 시원한 수박ㅣRamyun & WatermelonㅣREAL SOUNDㅣASMR MUKBANGㅣ",6210000,5개월 전,[햄지]Hamzy,먹방,https://i.ytimg.com/vi/33Y-74cz9O0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCoRiyhTrjsvoWK59y59H4HUXhESw
"리얼먹방▶ 간장게장vs양념게장(?) 둘다먹자!! ☆ ft,계란후라이,김ㅣSoy & Spicy Seasoned raw crabㅣREAL SOUNDㅣASMR MUKBANGㅣ",6190000,5개월 전,[햄지]Hamzy,먹방,https://i.ytimg.com/vi/YVJoZkHSRJE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwFag1L2z_SyQPja3I_LmXSHBRyQ
ASMR MUKBANG| 직접 만든 불닭 버섯 소세지 먹방 & 레시피 FRIED CHICKEN AND FIRE NOODLES EATING,6090000,2개월 전,설기양SULGI,먹방,https://i.ytimg.com/vi/SkifpK2BGdw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0jGPFkBEMblKF9mZBCsmSyqPrRQ
불닭 낙지 🐙 해산물 FLEX 매운 볶음짬뽕 먹방 Spicy Octopus Seafood Stir Fried Jjamppong Recipe Mukbang ASMR Ssoyoung,6060000,4개월 전,쏘영 Ssoyoung,먹방,https://i.ytimg.com/vi/SZaS83lJ_Hc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBw211h0IpuV-dasYQkIhcvGPHHEw
웨이팅은 기본! 제일 유명하다는 주꾸미🐙 용두동 나정순할매 쭈꾸미 먹방,6040000,9개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/Iy80EP6v01s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB__LUVG7ebF0LdWr0tjgeccvmLkw
못먹는다에 만원 거셨어요👊🏻 암사 숨은맛집 고추장구이 먹방,5900000,6개월 전,tzuyang쯔양,먹방,https://i.ytimg.com/vi/UOTXMMGvXUk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqitxUpYa32VCcXtvHKUsuj_GsVQ
"리얼먹방▶ 볼때는 많은데 먹어보면 모자라는""조개전골""☆ ft.칼국수사리,소주ㅣClam SoupㅣREAL SOUNDㅣASMR MUKBANGㅣ",5660000,5개월 전,[햄지]Hamzy,먹방,https://i.ytimg.com/vi/vyfUCRG2xBw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDoFfRWph0KT27lcoRuxSsUEkTdZw
