title,view,timeline,youtuber,genre,thumbnail
"[복학생 vlog] 연애 5일차💕 첫 데이트 브이로그(인생네컷 포즈, 홍대 데이트 코스, 쏠라씨, 용한 타로 카페, 우결, 남자 데이트룩, 합정 분위기 맛집, 인셉션 결말 해석)",1060000,4개월 전,빠더너스 BDNS,브이로그,https://i.ytimg.com/vi/Zj27xFoagl0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDU3Yz6d2PjxBIykGDjcHmZeauj5A
"[복학생 vlog] 컨닝으로 과탑찍는 브이로그 (간식행사, 학생회비, 아침에주스, 우리들의 블루스, 제주 사투리 꿀팁, 교수님에게 이쁨받는 법, mbti 유형별 시험성적)",1060000,5개월 전,빠더너스 BDNS,브이로그,https://i.ytimg.com/vi/2y6t7c7E2aY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCbhgJzNXnjjkSi6Bv0pPzhyXyMGg
vlog * 피시방 알바 브이로그 | 오해하지마 여기 평일오전파트야..💬,1040000,7개월 전,도민이,브이로그,https://i.ytimg.com/vi/Pdq461F5BlI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD11oVP-ZVwaQr8qWeq4G4Gswxi4w
이제는 가난하지 않은 미국 필라델피아 의사 브이로그,1000000,2개월 전,파라과이맨 / Paraguayman,브이로그,https://i.ytimg.com/vi/ODxLX5MVpCw/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAM_AZd98AxbCkIpRbAJcmKUfIYTQ
vlog * 피시방 알바 브이로그 | 뭐?! 베리베리의 피카츄라고?!?!!!!!!!!,1000000,7개월 전,도민이,브이로그,https://i.ytimg.com/vi/KLI5r_qHSK0/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA0haLo3Ek1DpxWGxAtuRCfv6j4aA
월세 5만원 베란다 브이로그!!!,990000,10개월 전,배말랭,브이로그,https://i.ytimg.com/vi/QvUpMNNv7sk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzCOroRw8z5-uoj3cDPe6BBTelAw
1년만에 헬창이 되버린 남자의 브이로그,980000,5개월 전,보따,브이로그,https://i.ytimg.com/vi/csWRoyMcTcY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEyLwsDh0QwiKLgrkLxLw1XPMyWw
오랜만에 지연이와 만남👩🏻‍🤝‍👨🏼 | 카페 데이트 | 인생네컷 | 연애타로 | 데일리 브이로그 | 신지연,980000,5개월 전,보통의현중 HYEONJOONG,브이로그,https://i.ytimg.com/vi/DF7rJcT9tk4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8xoR0maDgwhJet54zBxaqRliOjw
당근마켓 vlog 🥕 • 당근마켓 • 브이로그 • 당근마켓 브이로그 • 포장영상,970000,10개월 전,컵쿠,브이로그,https://i.ytimg.com/vi/uEJlP5n-PiI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDFMzIk0xTpIOMV7okAPlr9GXLP_Q
[EN-loG] 함께라서 더 즐거운 니키의 브이로그✌️ NI-KI DAY - ENHYPEN (엔하이픈),960000,7개월 전,ENHYPEN,브이로그,https://i.ytimg.com/vi/JhB2G28Y2Lg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgpmCdzVf1ffdNBD-hWF4EybTVGQ
