title,view,timeline,youtuber,genre,thumbnail
vlog * 피시방 알바 브이로그 | 나였으면 이 피시방 븨로그 안 놓쳤다..,490000,5개월 전,도민이,브이로그,https://i.ytimg.com/vi/tYZ87QgCcxQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAbez2aOvrGp56SbmMLg2h2bpHp1Q
확진이요? 그럼 제 목소리는 어떻게..😇 일주일 자가격리 브이로그😷,480000,2개월 전,이수현 Official,브이로그,https://i.ytimg.com/vi/9joDAxddhyI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0RkN04NrILFSeatFUMY6Gu_64GQ
vlog * 피시방 알바 브이로그 | 추석 기념 브이로그,480000,3개월 전,도민이,브이로그,https://i.ytimg.com/vi/VzAbQ4afv2g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmf5pdnXr1kcRA4a3G1vLNJ0zJFQ
잃어버린 배꼽을 찾습니다...16강 중계 전 꿀잼 토크 브이로그 | 카타르 언타이틀드 (Qatar Untitled) EP8,470000,13일 전,MBC스포츠탐험대,브이로그,https://i.ytimg.com/vi/x2XHkq3fVVo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMa_Adfce-cPb_DDOZklvGO16R3Q
보기만해도 살 빠지는 아이둘의 주말 브이로그..^^,460000,1개월 전,지기TV,브이로그,https://i.ytimg.com/vi/yHp3wS881Hg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDLgNxhl7CGZQWv-uLc4rkZOZXKfw
[FIM-LOG] 은채 브이로그 #2 | 귀염뽀짝 사랑둥이 만채의 하루하루🤗❣️,460000,4개월 전,LE SSERAFIM,브이로그,https://i.ytimg.com/vi/_5uUvXAgEts/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4MKULe5ZHl27U0B2PRKiueCrxAQ
[vlog] 피시방 알바 브이로그 / 저 재취업 합니다,450000,3개월 전,은재,브이로그,https://i.ytimg.com/vi/dD1x0XSoJ-U/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzQqApkIbnUX2sWlHuJgpy414kAw
vlog * 피시방 알바 브이로그 | 요리하는 김에 피시방 다녀왔어요 | 평일오전 오픈,450000,9개월 전,도민이,브이로그,https://i.ytimg.com/vi/LgG-jOOehTY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPSiL77OV_AjHNu9w-v7uup6dHkw
[8수생 브이로그]8수 포기하고 다닌 회사 잘렸습니다...,440000,6개월 전,뷰티풀너드,브이로그,https://i.ytimg.com/vi/GoIOOwhP_Fw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvSMOJxI2EE1v7PTvpqoWujSN47A
이혼 브이로그. 10년을 만난 첫사랑과 이혼하고 강아지와 둘이 되었다.,430000,1개월 전,윈터제뉴어리 winterjanuary,브이로그,https://i.ytimg.com/vi/s3yJEUlrsyY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA2TZ6uaSMinKDzQl2EUWkgooB-Sg
[Vlog] 오랜만에 고향 땅 밟고 시구까지⚾️ 제이의 LA 브이로그 - ENHYPEN (엔하이픈),430000,1개월 전,ENHYPEN,브이로그,https://i.ytimg.com/vi/FJl1i6AY1Nc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDjgmAfXgJvgIz2lAzk1La62aSU1Q
"ENG) 소소한 일상과 돼돼한 먹방 브이로그 / 수제 닭꼬치 만들기 / 명동 맛집 / 서브웨이,마카다미아 쿠키,불닭짜장,오꼬노미야끼",430000,3개월 전,hongsi 홍시,브이로그,https://i.ytimg.com/vi/EsRKp1fvFs8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCF1ZduAePfujVNp2vKAGma5kKyTA
"[복학생 vlog] 취업성공한 혜진을 위한 내조 브이로그(사내커플, 깜짝 이벤트 후기, MZ 신입, 정시출근, 직장인 워라벨, 대기업 초봉, 을지로 힙플)",430000,2주 전,빠더너스 BDNS,브이로그,https://i.ytimg.com/vi/_CH7Awp5zk4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDh0KgWLO4h-AGdUxTpcHHgmwpSBA
한갱 마젠타 홍대에 캘빈만 입고다닌 브이로그&언더붑논란,420000,4개월 전,마젠타,브이로그,https://i.ytimg.com/vi/liRkiw6nGnE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7HhRbsTyujSU_k1EJ_oJRIqN2Jg
일주일 만에 44kg👉🏻40kg 광기 다이어트 브이로그,410000,4개월 전,곽혈수,브이로그,https://i.ytimg.com/vi/320NC-qGGnk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDEMFLTBowjBNBw1Va2TKP--X9hAg
vlog * 피시방 알바 브이로그 | 걍... 조금 실수하고 일하는영상,410000,3주 전,도민이,브이로그,https://i.ytimg.com/vi/-1kR03yult4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2E9b6z8yHYgUGxAgJHLGappRB0A
[TXT-LOG] BEOMGYU IN U.S l 범규의 브이로그🧸,410000,2개월 전,TOMORROW X TOGETHER OFFICIAL,브이로그,https://i.ytimg.com/vi/HG7FK2C09xw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8nzZ5LLTymjZRwVhx7etdvhSsrw
(VLOG)저랑 벚꽃보러 가실래요?✿˘◡˘✿경주 여행 브이로그 / Korea Gyeongju trip vlog たび Voyagedu lịch การท่องเที่ยว,400000,8개월 전,꽃빵 TV GGotBBang TV,브이로그,https://i.ytimg.com/vi/XdNW9jw_9Ek/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTg0fWqXT7Eg-WhZBR31TFz1EM-g
다이어트 할까말까 브이로그 (feat. 치팅데이),400000,10개월 전,MYUNG SUN뭉순임당,브이로그,https://i.ytimg.com/vi/NWd-I7lem0A/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWo2L9etmYxtWJ___o4wi0snFDzw
"[Eng]TV보며 요리하는 일상 브이로그🍛 주방용품 추천, 길거리 토스트, 라면 짜파게티, 결혼축주, 먹방, 육아",400000,1개월 전,yoovlog,브이로그,https://i.ytimg.com/vi/UYLgyfabr4o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQDAbV63C3Luq7Hgpg9-c1WATq1w
[8수생 브이로그] 아버지 일하는 공장에 출근했습니다..,400000,6개월 전,뷰티풀너드,브이로그,https://i.ytimg.com/vi/bPqd7pEm7VE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6VO_qgnzDyAK1vyqtiPwc46_wbw
유니 버스킹 2탄 준비부터 공연까지 브이로그 이번엔 로기까지 등장 !! 새삥 챌린지 공연 보러 와주신 별둥이님들 너무 감사해요 KPOP DANCE 가족 일상 브이로그 별난가족,400000,1개월 전,별난 가족 byulnan family,브이로그,https://i.ytimg.com/vi/XkuWWm1CpUc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCgridikw7KOzkSgwXWelQbSqn6pg
(Eng)한국에서의 둘째 출산 브이로그 | 출산일기 | 두번째 제왕절개 | Birth vlog | Birth in a Korean Hospital,390000,1개월 전,스완덕swanduck,브이로그,https://i.ytimg.com/vi/YA5ci4L-Tp0/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2tf6o08oHeR_Umh_H79pkaiP1YQ
[브이로그] 엘베 없는 회사가 배달음식을 받는 방법...(200만원 도르래 제작ㅋㅋㅋ),390000,3주 전,긱블 Geekble,브이로그,https://i.ytimg.com/vi/a406_PQyCcg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMs6dHEQEQBQwfK8AdPR8nmZdtEg
🤍 한 액괴 유튜버의 촬영 과정+일상 브이로그 🫠 | 와현 브이로그 | Vlog | 촬영 준비 과정 | 내만슬 | 언박싱,370000,8개월 전,와현,브이로그,https://i.ytimg.com/vi/DzQK0xzKOGY/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpgBvbqKjB2aAXDmQdArNnt1x0dw
[다나카 브이로그] 오타쿠의 천국 아키하바라에 다녀왔습니다,370000,4개월 전,나몰라패밀리 핫쇼,브이로그,https://i.ytimg.com/vi/ZydW7yt64ZM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPbieE2vGTbbIVkwQJrIXxlvCDhQ
"이직하고 광명찾은 직장인 브이로그ㅣ재택근무ㅣ아침 운동, 프랑스 식당, 뮤지컬 보기",370000,2주 전,deemd 딤디,브이로그,https://i.ytimg.com/vi/UonV63HAGBc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCY2W0izySZL2E8zxKT4JqYT2beGg
집순이 집 밖에 나간 날 【 브이로그 】,370000,1개월 전,임나은,브이로그,https://i.ytimg.com/vi/EnLZ3y-UlVE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBDlPTn_lJboun1UQUpSreRLdrCEw
"내가 엄마라니, 첫 육아 브이로그🍼",360000,2개월 전,김키미kimmy kim,브이로그,https://i.ytimg.com/vi/fvWE1zEf0aM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBf8tpWsuFXuiPKjllji8H1NpqMrg
(Sub)🛌😌누워서 카페 브이로그 보는 건 힐링 그 잡채😌🛌 / cafe vlog / 카페 브이로그 / 더리터 / asmr / nobgm,360000,3개월 전,나징NAJING,브이로그,https://i.ytimg.com/vi/rkdvL9t5x3Y/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5FWSVxJE_lf5Zbqjlpenhh5O14w
[입시브이로그4] 따흑,360000,2주 전,진두부,브이로그,https://i.ytimg.com/vi/fPKQQSdSXaY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLByMlF2VXHpDpwmrdVYScyJunkfLg
"""업투보이"" 일본 잡지 촬영 현장 브이로그ㅣ온라인 사인회도 있어요! 이번에도 여러가지 모습 기대해주세요",350000,1개월 전,표은지Eunji Pyoapple,브이로그,https://i.ytimg.com/vi/EI7wb06CbaY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC---a5rxXzRdIrvR6lGWI9xpys_g
[일상 브이로그] 06 자퇴생 갓생살기,350000,3주 전,노래하는하람,브이로그,https://i.ytimg.com/vi/eIFlBE3_KlA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDSwacVROZghSJDFqtWKK0Ekjap8Q
[VLOG] 사이판 여행 | 스노쿨링 | 해외여행 | 여행 브이로그,340000,6개월 전,기묘한기무세딘,브이로그,https://i.ytimg.com/vi/RVN7dB7gOeg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBeZOd0wY9b1ArRTeW3MfqROp459g
vlog * 피시방 알바 브이로그 | 아니 돈이없는데 피시방을 어떠케들어가,340000,1개월 전,도민이,브이로그,https://i.ytimg.com/vi/XDTlp315ixQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsMDiGEDUEKNGoGbrOgcwZons60A
애프리 | 4K 브이로그 | VLOG | 45INCH🍑 | NATURAL BUTT | | BODYCHECK🥰 | XXAPPLE_E | SERIAL NO.0001,340000,2개월 전,애프리TV xxapple_e,브이로그,https://i.ytimg.com/vi/xVv0hsUe43g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLoJB_ttBBXtJrp8BKz8fphoRgQw
"(VLOG) 부산 해운대 호캉스 브이로그(신도시 미시룩, 비키니, 청바지 핏,여러분이 좋아하는 거 다 들어있는)/ Korea BUSAN trip vlog(bikini, jeans)",340000,7개월 전,꽃빵 TV GGotBBang TV,브이로그,https://i.ytimg.com/vi/x-RoMY8BUps/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzuYEWGfRwLW2mP-bqmt4oPKdk6Q
vlog * 피시방 알바 브이로그 | 사장님 피시방에서 한분이 방금 주문하셨어요 음식8개 38500원,330000,1개월 전,도민이,브이로그,https://i.ytimg.com/vi/BGqLonXhFYc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCKsrzWMo2-yTr-CzP5S95VGvnCpg
"🖤 eng | 왓츠 온 마이 아이폰 14 프로 : 언박싱, 브이로그 카메라, 대학생 앱 추천 🖤",330000,1개월 전,달씨Darcie,브이로그,https://i.ytimg.com/vi/zWoj4NvCf-c/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_GShGhJx1miWXK394JHPPfCeWoQ
"Sub)🌽🌜꿈나라에서 옥수수밀크티 마실 분?🌛🌽,카페브이로그,음료제조영상,ASMR,최블리,팔공티,cafe vlog",320000,1개월 전,최블리choively,브이로그,https://i.ytimg.com/vi/6qZgxexMTrw/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAouZoUqAHrCucyiKk64SnGQjpbcw
융-로그 | 파리의 미융미융 브이로그📹 | Miu Miu Fashion Show Vlog 1편,310000,1개월 전,Yoona's So Wonderful Day | 임윤아 오피셜,브이로그,https://i.ytimg.com/vi/klw57IGOL5E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCg0GRYkQ-FGOIeXajyGfNC5rk5aA
"[디.로그] 크리스토퍼 딩고 브이로그 (ft.청하, 하루필름, 킬링보이스, 강아지, 카페, 타투) l 딩고뮤직 ㅣDingo Music",310000,1개월 전,딩고 뮤직 / dingo music,브이로그,https://i.ytimg.com/vi/D2F5vzo1Ncw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDe8bOGYJuWcXLiHs9k-XI2G0XzCQ
06 전교부회장 학교 자퇴 브이로그 / 고등학교 high school vlog student,310000,1개월 전,이밍하,브이로그,https://i.ytimg.com/vi/8WyyWkappjk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAWOLyDCxlg79zAZ7mIAmoOAz1kg
[놀면 뭐하니?] 요괴 진주 변신 브이로그! 흔한 직장인들의 출근길 메이크업 모습.mov (Hangout with Yoo) MBC 20221119 방송,300000,4주 전,놀면 뭐하니?,브이로그,https://i.ytimg.com/vi/ICYwu0HUHgk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtrQ_7IKrcqRSZcdcfltTXBFliag
융-로그 | 파리의 미융미융 브이로그📹 | Miu Miu Fashion Show Vlog 2편,290000,3주 전,Yoona's So Wonderful Day | 임윤아 오피셜,브이로그,https://i.ytimg.com/vi/cIai4yKejig/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvSUsmY2rh-UAb8Wq_xWlSnymhBg
안정환은 중계 하기 전에 뭐해요? 리얼 100% 카타르 현장 브이로그 | 카타르 언타이틀드 (Qatar Untitled) EP3,290000,3주 전,MBC스포츠탐험대,브이로그,https://i.ytimg.com/vi/hSMG5TlxdtQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGINNmhqa574dWR0_o-qlzutAX9Q
"넷플릭스 '코리아 넘버원' 제작발표회 브이로그 (with 유재석, 이광수)",280000,3주 전,식빵언니 김연경 Bread Unnie,브이로그,https://i.ytimg.com/vi/OK82LG5zI_Y/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDV0TND_lF9PUylsuwUsYzsvQQQnw
근육오타쿠의 도쿄브이로그,280000,1개월 전,말왕TV,브이로그,https://i.ytimg.com/vi/E65Qi4vn0es/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyxN-C66JJjtyR1Azwdp3PIiHpOg
🍞 빵집 알바 첫날 브이로그 l 빵 가게 타이쿤 🥐 l 빵 이름 모를 때 I 빙수 주문🍨 I 바게트 잘 써는 법 l 크리스마스 날? 수능날? I 마감 꿀팁 l GRWM,280000,3개월 전,사내뷰공업 beautyfool,브이로그,https://i.ytimg.com/vi/M7mX6QO1GC4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXYJkqKJav5wvPZ6FdGhUqfWt5lQ
언니…이럴 거면 미국 왜 간 거예요…? |🇺🇸영미의 미국 여행 브이로그 #2,280000,2주 전,셀럽파이브 Celeb Five official,브이로그,https://i.ytimg.com/vi/ieY9aepb96g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB9Rl-GOsIx9H_XqZVrpqV6ZbPkjw
"목욕하다 💩하는 아기의 밤 루틴 브이로그.(+ 화해의 데이트👊🏻, 가족티도 샀어욤~)",270000,1개월 전,김키미kimmy kim,브이로그,https://i.ytimg.com/vi/Nc5X97BRMJY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAtzgIkOJP4MWQnro7cQA4cSRwI7g
23살 첫 신차 출고 브이로그🚗| 짱예쁜 XM3 언박싱 | 차량 용품 소개 | 한달 만에 출고되는데 심지어 젤예뻐😎|사회초년생 차 추천 | 자동차영화관,270000,11개월 전,센님 Sennim,브이로그,https://i.ytimg.com/vi/SHcIFgTL9ks/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyzWJP8HeWCvmVnW1T5mDROIMPcg
[알바로그 1화] 편의점 알바 첫날 VLOG🍙 방학 동안 유튜버+편순이 투잡 | 편의점 알바가 하는 일들+꿀팁🍗 | 담배 너무 어려워•• 어리바리 ON🌀,270000,4개월 전,예보링 YEBORING,브이로그,https://i.ytimg.com/vi/poN8TOztka4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDhFY1tQnMQ5ZKKEXMDlRTuKlhWUw
🇺🇸미국카페) VLOG 36 | 영어회화중심 브이로그,260000,8개월 전,융나YoongNa,브이로그,https://i.ytimg.com/vi/P4CHGCbrnM4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCf20hRrUIxKYAoAoPPNqN9Q5J3yQ
[TXT-LOG] TAEHYUN IN U.S l 태현의 브이로그🐿️,260000,1개월 전,TOMORROW X TOGETHER OFFICIAL,브이로그,https://i.ytimg.com/vi/baK4wexJcAA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIXKME7P4yp2YNMDYCnbbky9oKEg
[입시브이로그] ENTP이 뮤지컬과 입시에 도전하는 과정 1편 | 입시학원 일주일 후기,260000,4개월 전,진두부,브이로그,https://i.ytimg.com/vi/og711A4E62A/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDw_Osmbywv22WVLiaEYFsCMEtNqA
[IVE LOG] 가을 감성 가득한🍁｜FALL LOG,260000,2주 전,IVE,브이로그,https://i.ytimg.com/vi/YYY2Kwf24-0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwQ5LiUoty1xEdvhtOKBhW0giwZA
처음으로 집에 친구를 초대 했어요! 가족 일상 브이로그 vlog - 나다린TV,250000,6일 전,나다린TV,브이로그,https://i.ytimg.com/vi/b89trlIlu8Q/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBa14jnqKQ4e_OR-eqU0wI9HbnjEg
리얼 극P들의 하루를 보여주는 우당탕탕🌬브이로그..🐤,240000,1개월 전,영기티비,브이로그,https://i.ytimg.com/vi/4okv8iQMUok/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkQmwhCwZ0yxJp4D8jO7VWho7ftw
[먹방 브이로그] 108Kg 클럽 입구컷..🚷 홍대 번호 따인 썰..🔥 서울살이는 힘들지만 곱창은 맛있어 인정? ㅇㅈ~ #이태원 #홍대 #빅사이즈코디,240000,3개월 전,현이츄Hyunechu,브이로그,https://i.ytimg.com/vi/Em630OglnUI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDi8a0FO4jNAnJMu_PoTe7Qk896Zg
헬창 롤대남은 빼빼로데이에 뭘 할까?ㅣ브이로그,240000,1개월 전,코뚱잉,브이로그,https://i.ytimg.com/vi/5Ev8Y8nemVY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxszaN5wtgVv_IpAjw6q6wZ8Li_A
10분이 순식간에 사라지는 마법🤗💗|디저트 카페 브이로그|내복곰,250000,12일 전,내복곰 Nebokgom,브이로그,https://i.ytimg.com/vi/6LiaF4tKuPI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBN2SxDC1JXxUKO8uL36HVjVrpN-Q
"[복학생 vlog] 초봉 4300 중소기업 취뽀 브이로그(송중기, 의뢰인 의뢰금, 중소기업, 월급 공개, 연봉별 자동차, 광수대)",230000,1일 전,빠더너스 BDNS,브이로그,https://i.ytimg.com/vi/j4lWUd68_N4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmkdSPilbH1tBMsQr7NmTnUFjpXg
"🇯🇵 #7 도쿄에서의 마지막날 무계획 먹방 여행 브이로그🎬 | 일본 차이나타운, 우동신, 하라주쿠, 요코하마 건담팩토리 | Vlog",230000,12일 전,가은아 뭐하니 [ G-NI : 蟹ちゃん],브이로그,https://i.ytimg.com/vi/E3KkrQpmRKQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC5MXFl6t07ECVRWBySlKf_uH3Eyw
지성팍에 이어 자철쿠도 만났습니다! 우루과이전 중계진 현장 브이로그 | 카타르 언타이틀드 (Qatar Untitled) EP2,230000,3주 전,MBC스포츠탐험대,브이로그,https://i.ytimg.com/vi/lXhn8fjNd7w/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHUR_sNKU83GuXFzFlx63-oyn21w
나 윤준호는 브이로그가 찍고싶다🎥 vs 최강야구 뒷 이야기! & 신인 선수들의 잠실 방문기! (11.26),230000,3주 전,BEARS TV,브이로그,https://i.ytimg.com/vi/c1iUdt8sWAI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9a-bShMvJqDk0ONFLR716OqkBOw
"혼자 떠난 일본 여행 브이로그🏮 일본 대학교 축제와 아사쿠사, 스카이트리, 애니 배경지까지 🚋 ep.2",220000,1개월 전,센님 Sennim,브이로그,https://i.ytimg.com/vi/mdIyloxEUMs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2zdJtQM8WRWu-w_eaYZ09-lzLUg
엥? 지금? 난 절대 안 걸릴줄 알았지.. 🤒 코로나 걸린 집순이의 자가격리 브이로그! 집에서 찍는 #인싸네컷 🎞,220000,3개월 전,유정 YUJEONG,브이로그,https://i.ytimg.com/vi/AvSXpIXFjl4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASNukqqlOPnhpcaDvH7krQbaZ-VQ
일상브이로그 Vlog 초라하게 살아도 영양실조가 걸려도 나는 마음이 편한 대로 살기로 했다,220000,3주 전,살다보면,브이로그,https://i.ytimg.com/vi/haeXu7QLQek/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCt4DR18Y9brMzzjh9HyDmtnwbpaw
[room tour] 무채색 처돌이 고등학생의 룸투어 브이로그 / 방소개 • 책상소개 • 필통소개 • 인테리어 • 05년생,220000,5개월 전,율,브이로그,https://i.ytimg.com/vi/BwgEsm0a3Eo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDw5uGACBGOau8HI1FBHGN9SHseng
