title,view,timeline,youtuber,genre,thumbnail
어깨뽕을 가장 빠르게 키워주는 운동 1위는?(사레레 vs 프레스),1210000,4개월 전,보통사람을 위한 운동채널,운동,https://i.ytimg.com/vi/wluK0T1ajtk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVeViDrL84t8CFHLqgW7LVxnX66A
매일 한번만 이걸 하세요! 운동 초보자도 나잇살 군살 다 빼드립니다,1200000,1개월 전,텐바디,운동,https://i.ytimg.com/vi/m45sFfHDGFM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3Y98sRc58I_ljGood7ZEcvu6uug
"하체비만 다이어트 & 유지 하고 있는 식단과 운동 총 정리편 (60kg→46kg) / 종아리알, 허벅지살 빼는 법 / 다이어트 자극",1200000,6개월 전,안아란anaran,운동,https://i.ytimg.com/vi/lenAZ11ew_I/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvbRS_WEmGGiffJ3ayZVPOGSjX7Q
"해변에서 상탈, 비키니 몸짱들은 하루에 운동을 얼마나 할까?",1190000,2개월 전,지기TV,운동,https://i.ytimg.com/vi/Rv_MKNX5Kko/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvYRgLouGla8rd8slLG6WeXrUY2w
'스쿼트100개' 매일 하면 얻게 되는 엄청난 효과!?,1200000,2개월 전,보통사람을 위한 운동채널,운동,https://i.ytimg.com/vi/YRWiroMGgdM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBeTC-RwEWfSqGye-O7KJx62azdRQ
"한 달 만에, 마른몸 정착하는 방법1탄_뱃살정리",1190000,11개월 전,강하나 스트레칭_stretching,운동,https://i.ytimg.com/vi/6A8x6OFCPC8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJ_9Fr9ZJV_klJimUDNtHBVI38zw
당신이 살을 못빼는 이유는 많이 먹어서가 아니라 '이것' 때문입니다 [핏블리 운동생리학],1200000,10개월 전,핏블리 FITVELY,운동,https://i.ytimg.com/vi/l1sRulmFDoA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLANMBh3jMuXwzN3vy3XhBOuRObAag
솔직히 여러분들은 독립운동 했을 것 같으세요?,1180000,5개월 전,오킹TV,운동,https://i.ytimg.com/vi/dVP76intIKY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQAL9WuMQypD6wSlNl_7ZXC0zR3g
"50kg 다이어트 후기 / (뚱뚱→평범→ 근육) 변화 과정 / 식단, 운동 그리고 동기부여",1170000,9개월 전,영차TV,운동,https://i.ytimg.com/vi/xIz6km0cu20/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDm7lU3a5SIPwBdSRZ2Rj6oWYJK-w
"[살뜰한 상식] 운동과 식단을 열심히 해도 빠지지 않는 살, 이유는?｜다큐 플러스｜JTBC 210530 방송",1170000,5개월 전,JTBC Life,운동,https://i.ytimg.com/vi/fGKNRaNd_kw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrGa_wQLTW5tLTrhod1h5VsI964A
[살 빼는 순서] 다이어트 먼저? 근육운동 먼저? 완벽한 순서 딱 알려드림,1160000,9개월 전,핏블리 FITVELY,운동,https://i.ytimg.com/vi/qwLnn2AZIC8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAiCunf07OQQwDvXUqpQaBWYeu6cA
"걷기 대신 이 하체 운동을 매일 2분만 하세요! 40대 이후 뱃살 내장지방 엉덩이 이렇게 해야 빠집니다 [40대 50대 60대 70대 하체 운동, 엉덩이운동, 올챙이배 ]",1160000,4개월 전,비만탈출 연구소 - 다이어트 실전 가이드,운동,https://i.ytimg.com/vi/pzjJJxN55aI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBg4KdJycIChDKGTQs2T4fUGn4Cg
